website_url,having_ip_address,url_length,shortining_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,sslfinal_state,domain_registration_length,favicon,port,https_token,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,on_mouseover,rightclick,popupwindow,iframe,age_of_domain,dnsrecord,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,result
https://help.contec.com/pc-helper/api-tool-wdm/en/mergedProjects/CAIO/sample_program/VC/Ao/AoGeneratingRingMemory.htm,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,0,1,1
https://thedarkdemon.com/viewtopic.php?p=105745&sid=6954ad545fb39ee39b6d8e59dfd2a64f,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.easatienda.com/tienda/sonido-en-vivo/sistemas-inalambricos/rode-wireless-pro-sistema-de-microfono-inalambrico-de-dos-canales/,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://www.shelljuelsminde.dk/thule-squarebar-evo-tagboejlesaet-til-raeling-135cm/p/1da6a6d7-5d90-48db-a7d1-1998643c1a69,1,-1,1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.patkyouiku.com/2013/05/28/%E5%AE%BF%E9%A1%8C%E3%81%AE%E8%A8%98%E9%8C%B2%E3%81%8C%E3%80%82%E3%80%82%E3%80%82%E3%80%80pat%E5%85%B1%E8%82%B2%E3%82%BC%E3%83%9F%E3%83%8A%E3%83%BC%E3%83%AB/,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
http://www.bitsoo.cn/sitetag/1466.html,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
http://www.weblinks.sk/2011/04/nebezpecne-ultra-combos-slecny/,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://www.telatrovoio.com/ricette/ricetta-spaghetti-cacio-e-pepe/,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://sq.airbnb.com/eppenrod-germany/stays,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://loansinsurance.org/product/flexible-plastic-cleaning-brush-for-home-kitchen-and-bathroom/,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://vogprobleem.nl/onze-dienstverlening/,1,1,1,1,1,1,1,0,-1,1,1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.proticket.de/fruehe-influencerin-anonima-frottolisti-09-11-2023-kreuzkirche-herne-37488-55061.tickets,1,-1,1,1,1,1,1,0,-1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1
https://www.postgrespro.ru/docs/postgrespro/12/functions-comparison?lang=ru-en,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.immac-sailingteam.de/2006/,1,1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1
https://www.expertise.com/health-wellness/physical-therapists/california/torrance,1,-1,1,1,1,1,1,0,1,-1,1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.franciscojmarco.com/2023/12/08/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1
http://www.yc-j.kr/news/articleList.html?sc_sub_section_code=S2N14&view_type=sm,1,-1,1,1,1,-1,1,-1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://brunosbille.com/2014/02/23/le-scrum-day-2014/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://www.birzblog.xyz/2024/08/16/battle-simulator-stickman-zombie/,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,0,1,1
https://www.uri-news.de/tag/%EB%B0%B1%EB%82%A8%EC%A4%80-%EC%9E%91%EA%B0%80/,1,0,1,1,1,-1,1,0,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1
https://geoad.org/search?c=97&sc=100&l=22526,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
http://www.nabetan.sakura.ne.jp/gmember054/guildmember.cgi?limit=20&level=0&LR3h,1,-1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,0,1,1
https://www.pccproperty.com/all-properties-for-sale/in/marbella,1,0,1,1,1,1,1,0,1,-1,1,1,-1,1,0,0,-1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1
https://mermaids-cr.com/author/admin/,1,1,1,1,1,-1,1,0,1,-1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,0,-1,1,0,1,1
https://bkrs.info/login.php?backto_type=pmpid&pid=108853&backto=taolun%2Fprivate.php%3Faction%3Dsend%26uid%3D9209%26pid%3D108853,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://blogs.umsl.edu/news/tag/campus-architecture/,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://www.cera.coop/de/privatpersonen/neuigkeiten/2016/20161124_f_caius_2016,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1


