page_rank_decimal,shortining_service,favicon,request_url,url_of_anchor,links_in_tags,iframe,web_traffic,page_rank,google_index,links_pointing_to_page,sim_lev,sim_fuzz,num_of_subdomains,len_sub,len_of_subdomains,result
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,36,1,-1,20,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.75,31,0,1,0,-1
2.32,1,1,1,1,0,-1,0,1,-1,1,0.6666666666666666,47,1,1,3,1
3.93,1,1,0,1,0,-1,0,1,1,1,0.4,59,1,0,12,1
3.07,1,1,0,1,0,-1,0,1,1,1,0.6,50,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6666666666666666,27,0,1,0,-1
3.41,1,1,0,1,0,-1,0,1,-1,0,0.6666666666666666,45,0,1,0,1
5.16,1,1,1,1,1,-1,1,1,1,1,0.5714285714285714,38,0,1,0,1
2.18,1,1,1,1,1,1,0,1,1,0,0.7142857142857143,46,0,1,0,1
2.87,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,43,1,1,4,1
2.18,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,11,-1
1.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,10,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.7142857142857143,36,1,0,10,-1
3.7,1,1,0,1,0,-1,0,1,1,0,0.4,50,1,1,3,1
1.49,1,1,0,1,0,-1,0,1,-1,-1,0.6,35,1,1,3,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.2,53,1,-1,26,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,17,-1
7.92,-1,1,0,1,0,1,1,1,-1,-1,0.6666666666666666,43,0,1,0,-1
5.08,1,-1,-1,0,-1,-1,1,1,-1,0,0.6666666666666666,43,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,40,1,1,4,-1
1.7,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,38,0,1,0,1
2.45,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
0.0,1,1,0,1,1,1,-1,-1,-1,0,0.5,52,1,-1,18,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,36,1,-1,18,-1
1.66,1,-1,0,1,0,-1,0,1,1,1,0.6,50,1,1,3,1
0.5,1,1,1,1,0,1,0,1,1,0,0.5,36,0,1,0,1
0.0,1,1,-1,1,1,1,0,-1,-1,-1,0.6,40,0,1,0,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.5714285714285714,36,1,-1,17,-1
3.2,1,1,0,1,0,1,0,1,-1,-1,0.6666666666666666,40,0,1,0,1
1.71,1,1,1,0,1,-1,0,1,1,1,0.6153846153846154,42,0,1,0,1
3.21,1,1,0,1,0,1,0,1,1,0,0.5,40,1,1,3,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
1.95,1,1,0,1,0,-1,0,1,1,1,0.5,59,1,0,9,1
3.15,1,1,0,1,0,-1,0,1,1,1,0.7692307692307693,31,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6666666666666666,38,1,1,3,-1
4.33,1,1,1,-1,1,1,0,1,-1,1,0.4,53,1,1,3,1
3.06,1,1,0,1,0,-1,0,1,1,1,0.7142857142857143,40,0,1,0,1
1.64,1,1,-1,1,0,-1,0,1,-1,-1,0.6,46,1,1,3,1
2.02,1,1,-1,1,0,1,0,1,1,1,0.5,38,1,1,3,1
4.93,1,-1,0,0,0,-1,0,1,-1,1,0.5714285714285714,42,1,1,3,1
3.33,1,1,-1,0,0,-1,0,1,1,1,0.6666666666666666,44,1,1,4,1
4.81,1,1,1,1,0,1,0,1,1,1,0.7142857142857143,43,1,1,3,1
5.32,1,1,-1,0,-1,-1,1,1,1,1,0.3333333333333333,50,0,1,0,1
2.78,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
2.51,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,13,-1
1.49,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,11,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,46,1,-1,26,-1
0.36,1,1,1,1,1,-1,0,1,1,1,0.5,40,1,1,3,1
3.59,1,1,1,1,0,-1,0,1,-1,1,0.25,44,1,1,3,1
3.27,1,1,0,0,0,-1,0,1,-1,1,0.5,40,1,1,3,1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
1.94,1,1,0,1,0,-1,0,1,-1,1,0.6,37,1,1,3,1
3.99,1,-1,0,0,0,-1,0,1,1,1,0.5714285714285714,46,0,1,0,1
0.0,1,1,0,-1,1,1,-1,-1,-1,0,0.2,46,1,-1,17,-1
0.91,1,1,1,1,1,1,0,1,-1,-1,0.6,43,1,1,3,-1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
2.36,1,1,0,1,0,1,0,1,1,1,0.5714285714285714,46,1,1,7,1
2.71,1,-1,-1,-1,-1,1,0,1,1,0,0.4,60,1,1,3,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,-1,24,-1
2.69,1,1,0,1,0,-1,0,1,1,1,0.5714285714285714,57,0,1,0,1
4.91,1,1,1,1,0,1,0,1,1,1,0.7142857142857143,33,1,1,3,1
2.18,1,1,1,1,1,1,0,1,-1,0,0.4,53,1,-1,24,-1
4.22,1,1,0,0,0,-1,0,1,-1,1,0.5,40,1,1,4,1
0.0,1,1,-1,1,-1,-1,-1,-1,-1,-1,0.25,60,1,1,7,-1
3.21,1,1,1,1,1,1,0,1,-1,-1,0.4,40,1,1,3,1
3.2,1,1,1,1,1,1,0,1,1,1,0.6,43,1,1,6,1
0.0,1,-1,1,-1,1,1,-1,-1,-1,1,0.6666666666666666,25,1,-1,36,-1
0.0,1,1,0,0,1,1,0,-1,-1,1,0.42857142857142855,71,1,-1,16,1
0.84,1,1,1,1,1,1,0,1,-1,-1,0.5,43,0,1,0,-1
4.88,1,1,0,1,0,-1,0,1,1,1,0.5,44,1,1,3,1
2.86,1,1,0,0,0,1,0,1,-1,1,0.75,33,0,1,0,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.5714285714285714,36,1,-1,41,-1
0.0,1,1,-1,-1,-1,-1,-1,-1,-1,0,0.25,60,1,0,14,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,36,1,1,4,-1
2.64,1,1,1,1,0,-1,0,1,1,0,0.5714285714285714,42,0,1,0,1
0.0,1,1,0,1,-1,1,-1,-1,-1,-1,0.5,40,1,-1,17,-1
1.09,1,1,-1,1,0,-1,0,1,-1,1,0.5,50,1,0,14,1
0.0,1,1,1,-1,1,1,-1,-1,-1,1,0.5555555555555556,44,1,1,1,-1
0.0,1,1,0,1,0,1,0,-1,1,0,0.5714285714285714,40,0,1,0,1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.6666666666666666,43,1,0,8,-1
3.14,1,1,1,1,0,1,0,1,1,1,0.6,40,1,1,3,1
0.0,1,1,1,-1,1,1,-1,-1,-1,1,0.6666666666666666,42,0,1,0,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
2.8,1,1,0,1,0,1,0,1,1,-1,0.6666666666666666,50,2,-1,17,1
3.64,1,1,0,1,0,-1,0,1,1,1,0.625,43,1,1,4,1
3.49,1,1,0,1,1,-1,0,1,1,-1,0.5714285714285714,57,2,0,12,1
2.09,1,1,1,1,1,-1,0,1,1,1,0.75,33,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,-1,32,-1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.6666666666666666,46,1,0,11,-1
1.55,1,1,1,1,1,1,0,1,-1,0,0.5,53,1,0,9,-1
4.78,1,1,-1,1,-1,1,0,1,-1,-1,0.5714285714285714,57,1,1,1,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,40,1,0,13,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,-1,17,-1
2.28,1,1,0,1,1,1,0,1,-1,1,0.75,40,0,1,0,1
5.02,1,1,1,1,1,1,1,1,-1,-1,0.4,40,0,1,0,1
2.73,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,17,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,13,-1
4.0,1,1,1,1,1,-1,0,1,1,-1,0.4,53,1,1,3,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,44,1,0,11,-1
1.69,1,1,1,1,1,1,0,1,-1,-1,0.625,57,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.7142857142857143,25,0,1,0,-1
2.19,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,13,-1
0.32,1,1,-1,1,0,1,0,1,-1,-1,0.8571428571428571,20,1,1,3,1
2.69,1,1,1,1,1,-1,0,1,-1,0,0.6666666666666666,53,0,1,0,1
1.56,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,11,-1
0.0,1,-1,-1,-1,0,1,0,-1,-1,1,0.6,46,1,-1,16,1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,0,10,-1
5.27,1,1,1,1,1,-1,1,1,-1,1,0.6666666666666666,43,0,1,0,-1
1.57,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,15,-1
2.66,1,1,1,1,1,1,0,1,1,0,0.42857142857142855,42,0,1,0,1
1.27,1,1,1,1,0,-1,0,1,1,1,0.5,38,0,1,0,1
4.81,1,1,0,1,0,-1,0,1,1,-1,0.2857142857142857,75,1,1,3,1
2.78,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,11,-1
4.14,1,1,1,1,1,1,0,1,-1,-1,0.6,46,0,1,0,1
0.46,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,13,-1
1.66,1,1,0,1,0,-1,0,1,-1,0,0.7,44,0,1,0,1
3.22,1,1,1,1,1,-1,0,1,1,1,0.6666666666666666,43,0,1,0,1
1.4,1,1,-1,1,0,-1,0,1,-1,1,0.6666666666666666,35,0,1,0,1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
4.78,1,1,-1,1,-1,1,0,1,-1,-1,0.5714285714285714,57,1,1,1,-1
1.39,1,1,1,1,1,1,0,1,-1,-1,0.6,36,0,1,0,-1
1.37,1,1,1,1,1,1,0,1,-1,1,0.4,46,0,1,0,1
4.73,1,1,0,1,0,1,0,1,1,-1,0.42857142857142855,62,0,1,0,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,38,1,-1,18,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,11,-1
5.11,1,1,0,1,0,-1,1,1,1,1,0.5714285714285714,53,0,1,0,1
2.71,1,-1,-1,1,-1,1,0,1,1,1,0.5,50,2,0,11,1
0.0,1,1,0,-1,0,1,-1,-1,-1,1,0.6,46,1,0,10,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.5,46,1,0,15,-1
3.45,1,1,0,1,0,-1,0,1,1,1,0.375,53,0,1,0,1
2.39,1,1,1,0,1,1,0,1,-1,1,0.4,53,1,0,11,-1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0.5,40,1,0,11,-1
5.23,1,1,1,1,1,-1,1,1,1,1,0.6,46,1,1,3,1
2.73,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
1.43,1,1,1,1,0,-1,0,1,-1,1,0.6666666666666666,40,1,1,5,1
2.84,1,1,0,1,0,-1,0,1,-1,1,0.6,42,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.4,46,1,-1,16,-1
2.84,1,1,0,1,0,-1,0,1,1,1,0.5,48,0,1,0,1
3.74,1,1,0,1,0,1,0,1,1,1,0.5,43,0,1,0,1
0.0,1,1,1,1,1,-1,-1,-1,-1,0,0.5,53,1,-1,18,-1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
2.08,1,1,0,0,0,-1,0,1,-1,1,0.5,50,2,0,8,1
0.0,1,1,-1,1,-1,1,-1,-1,1,-1,0.5,46,3,-1,25,-1
4.12,1,1,1,1,1,1,0,1,-1,-1,0.6666666666666666,40,2,0,15,1
2.83,1,1,1,1,0,1,0,1,-1,1,0.7142857142857143,40,1,1,3,1
2.24,1,1,0,0,0,-1,0,1,1,1,0.5,38,1,1,2,1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.7142857142857143,25,1,-1,36,-1
1.14,1,1,1,1,1,1,0,1,-1,-1,0.6,43,0,1,0,-1
0.0,1,1,0,1,0,1,0,-1,-1,1,0.5714285714285714,42,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.0,100,1,1,7,-1
2.06,1,1,-1,1,0,1,0,1,1,1,0.5714285714285714,40,1,1,3,1
2.96,1,1,-1,1,0,-1,0,1,-1,1,0.5,46,1,0,14,-1
8.86,1,-1,-1,1,-1,-1,1,1,1,0,0.42857142857142855,50,1,1,3,1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.5,50,3,-1,24,-1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.25,47,1,0,15,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,36,0,1,0,-1
2.88,1,1,0,0,0,1,0,1,1,1,0.4,40,0,1,0,1
0.0,1,-1,-1,-1,0,1,0,-1,-1,1,0.42857142857142855,71,1,0,12,1
0.0,1,-1,1,1,1,1,-1,-1,1,-1,0.7142857142857143,40,0,1,0,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,42,1,0,13,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.6,46,1,0,11,-1
2.28,1,1,1,1,1,1,0,1,-1,-1,0.5,44,1,1,3,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.5,25,1,-1,36,-1
1.39,1,1,1,1,1,1,0,1,-1,-1,0.75,31,0,1,0,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
2.49,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
3.09,1,1,1,1,1,1,0,1,1,1,0.7142857142857143,36,0,1,0,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
1.98,1,1,1,1,1,1,0,1,1,-1,0.5714285714285714,38,0,1,0,1
2.96,1,1,1,1,1,1,0,1,1,1,0.5714285714285714,38,1,1,5,1
1.92,1,1,1,1,1,1,0,1,1,-1,0.5,50,0,1,0,1
2.14,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,12,-1
2.31,1,1,1,1,1,-1,0,1,1,1,0.6666666666666666,47,1,1,3,1
4.87,1,1,1,1,1,1,0,1,1,1,0.4,46,1,1,7,1
3.66,1,1,1,0,0,1,0,1,1,1,0.5,32,0,1,0,1
0.0,1,1,1,-1,0,1,-1,-1,-1,1,0.6,35,0,1,0,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.4,40,1,-1,30,-1
2.96,1,1,-1,1,0,-1,0,1,-1,1,0.5,46,1,0,14,-1
1.9,1,1,1,1,1,1,0,1,-1,1,0.5,36,1,1,3,1
3.42,1,1,1,1,1,1,0,1,-1,1,0.5714285714285714,45,0,1,0,1
2.71,1,1,1,1,1,1,0,1,-1,-1,0.5,53,1,0,10,-1
3.44,1,1,1,1,1,1,0,1,1,1,0.4,46,1,0,13,1
1.41,1,1,0,1,0,1,0,1,1,0,0.6,44,1,1,3,1
3.0,1,1,0,1,0,-1,0,1,-1,0,0.7,35,0,1,0,1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,0,0.6666666666666666,46,0,1,0,-1
0.0,1,-1,0,0,0,1,-1,-1,-1,1,0.25,47,1,0,14,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6666666666666666,48,1,1,1,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
1.05,1,1,0,0,0,-1,0,1,-1,1,0.5,36,1,1,3,1
2.82,1,1,1,1,1,1,0,1,-1,0,0.25,29,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.0,62,1,-1,20,-1
7.92,-1,1,0,1,0,1,1,1,-1,-1,0.6666666666666666,43,0,1,0,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.4,53,1,-1,16,-1
3.27,1,-1,1,1,0,1,0,1,1,1,0.6666666666666666,42,1,1,3,1
5.56,1,1,0,0,0,-1,1,1,1,1,0.7142857142857143,36,0,1,0,-1
4.94,1,1,0,1,0,1,0,1,-1,1,0.6666666666666666,46,1,1,4,1
2.82,1,1,1,1,1,1,0,1,1,1,0.5714285714285714,43,1,1,3,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,1,0,-1,0,-1,1,1,0.5714285714285714,50,1,1,3,1
0.91,1,1,1,1,0,-1,0,1,1,1,0.6,44,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,11,-1
2.93,1,1,1,1,1,1,0,1,-1,1,0.0,56,0,1,0,1
2.89,1,1,1,1,1,1,0,1,-1,1,0.5,40,1,0,9,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,40,0,1,0,-1
4.33,1,1,1,1,0,-1,0,1,1,1,0.5714285714285714,47,1,1,3,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,1,0,0,-1,-1,-1,-1,1,0.5,36,1,-1,35,-1
5.6,1,1,0,0,0,-1,1,1,-1,1,0.5,50,1,1,3,1
3.04,1,1,1,1,1,-1,0,1,1,1,0.6,46,0,1,0,1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
1.68,1,1,1,0,1,1,0,1,-1,1,0.4,46,0,1,0,1
2.88,1,1,0,1,0,-1,0,1,-1,0,0.75,44,1,1,4,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,17,-1
0.0,1,1,1,1,1,1,0,-1,1,0,0.6,35,1,1,3,1
2.45,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,11,-1
4.01,1,1,1,1,1,-1,0,1,-1,1,0.5,47,1,1,3,1
3.38,1,1,1,1,0,-1,0,1,1,1,0.5,42,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,-1,17,-1
2.73,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,15,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,12,-1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.6,57,1,0,11,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.5,25,1,-1,36,-1
0.0,1,-1,0,1,0,-1,0,-1,-1,1,0.5,53,0,1,0,1
2.62,1,1,1,1,1,1,0,1,-1,1,0.6,50,0,1,0,1
2.16,1,-1,0,0,0,-1,0,1,-1,1,0.6,42,1,1,3,1
2.48,1,1,1,1,1,1,0,1,-1,-1,0.5,38,0,1,0,-1
2.16,1,1,1,1,1,1,0,1,1,0,0.6,42,0,1,0,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,0,0.25,60,1,1,7,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,11,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6666666666666666,25,1,-1,36,-1
1.54,1,1,0,1,0,-1,0,1,1,1,0.6,35,0,1,0,1
2.5,1,-1,1,0,1,1,0,1,-1,1,0.5,53,1,0,14,-1
3.73,1,1,0,0,0,-1,0,1,1,1,0.42857142857142855,47,1,1,3,1
1.74,1,1,0,1,0,-1,0,1,1,1,0.7142857142857143,46,0,1,0,1
4.82,1,-1,-1,1,0,-1,0,1,1,1,0.8333333333333334,25,1,1,3,1
1.22,1,1,1,0,1,1,0,1,-1,1,0.4,38,1,1,3,1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,-1,23,-1
2.67,1,1,1,1,1,1,0,1,1,-1,0.5,55,1,1,7,1
3.13,1,1,0,1,0,-1,0,1,-1,1,0.7,55,1,1,3,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
0.66,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,15,-1
3.42,1,1,1,1,0,-1,0,1,1,1,0.5714285714285714,46,1,1,3,1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
1.72,1,1,-1,-1,0,-1,0,1,-1,1,0.42857142857142855,53,2,0,13,1
5.91,1,-1,-1,0,-1,1,1,1,-1,0,0.8,33,0,1,0,-1
2.14,1,1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
2.5,1,-1,1,1,1,1,0,1,1,0,0.5,53,1,0,15,-1
4.81,1,1,-1,1,-1,-1,0,1,1,1,0.7142857142857143,40,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,43,2,-1,44,-1
3.4,1,1,0,1,0,-1,0,1,-1,1,0.5,40,0,1,0,1
2.16,1,1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,17,-1
4.87,1,-1,1,1,1,-1,0,1,1,1,0.6,36,1,1,3,1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0.5,25,1,-1,36,-1
3.68,1,1,1,1,1,1,0,1,1,1,0.5714285714285714,38,1,1,3,1
1.18,1,1,1,1,1,1,0,1,-1,-1,0.42857142857142855,53,0,1,0,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
0.0,1,1,-1,0,0,1,-1,-1,-1,1,0.5,43,1,0,8,-1
0.0,1,1,0,1,-1,1,-1,-1,-1,-1,0.5,47,3,-1,21,-1
2.58,1,1,1,1,1,-1,0,1,1,1,0.4,40,1,1,2,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
2.74,1,1,0,0,0,-1,0,1,1,1,0.5,42,0,1,0,1
3.12,1,-1,-1,1,0,-1,0,1,1,0,0.6,40,1,1,3,1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0.5,50,2,-1,17,-1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.4,25,1,-1,36,-1
4.45,1,1,0,1,0,-1,0,1,1,1,0.5,50,1,1,3,1
2.68,1,1,-1,1,0,-1,0,1,1,1,0.5714285714285714,41,1,1,3,1
1.83,1,1,1,1,1,1,0,1,-1,1,0.5714285714285714,40,1,1,3,1
0.0,1,1,1,1,1,-1,0,-1,-1,0,0.6,41,0,1,0,1
0.0,1,1,-1,1,-1,1,-1,-1,1,-1,0.6,40,1,0,12,-1
1.44,1,1,-1,-1,-1,-1,0,1,1,1,0.7142857142857143,40,1,1,3,1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0.4,47,2,-1,24,-1
2.77,1,1,1,1,1,1,0,1,-1,0,0.6,44,1,1,3,1
1.87,1,1,1,1,1,1,0,1,1,0,0.5,53,1,0,15,-1
2.4,1,-1,-1,1,-1,-1,0,1,-1,1,0.5714285714285714,29,1,1,3,1
2.73,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
2.35,1,1,1,1,0,1,0,1,-1,-1,0.6,44,0,1,0,1
1.91,1,1,0,1,0,-1,0,1,-1,1,0.75,33,0,1,0,1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.4,43,2,-1,42,-1
2.78,1,-1,1,0,1,1,0,1,-1,0,0.25,53,1,-1,16,-1
3.69,1,1,0,1,0,-1,0,1,1,1,0.5,37,1,1,3,1
2.73,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,-1,16,-1
2.98,1,1,1,1,0,-1,0,1,1,1,0.25,38,1,1,3,1
0.0,1,-1,-1,0,-1,1,-1,-1,-1,0,0.7142857142857143,38,1,0,10,-1
1.77,1,1,0,1,0,-1,0,1,1,1,0.5714285714285714,40,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,38,1,1,4,-1
2.5,1,1,1,1,1,1,0,1,-1,1,0.5714285714285714,44,1,1,3,1
4.57,1,-1,-1,1,-1,-1,0,1,1,1,0.5714285714285714,42,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,9,-1
2.55,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.6,36,1,-1,20,-1
2.68,1,-1,-1,-1,-1,-1,0,1,1,1,0.42857142857142855,50,1,1,5,1
2.78,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,11,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,19,-1
0.0,1,1,1,1,0,1,0,-1,-1,1,0.6,40,0,1,0,1
0.0,1,1,-1,1,-1,-1,-1,-1,-1,0,0.25,60,1,-1,23,-1
2.78,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
0.0,1,1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,28,-1
2.16,1,1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,23,-1
0.0,1,1,1,1,1,1,0,-1,-1,-1,0.5,47,0,1,0,1
0.0,1,1,0,1,0,-1,0,-1,-1,0,0.75,31,0,1,0,1
0.0,1,1,1,1,1,1,0,-1,-1,1,0.7,50,0,1,0,1
1.06,1,1,1,1,1,1,0,1,-1,1,0.4,47,0,1,0,1
0.0,1,1,-1,-1,0,-1,-1,-1,-1,0,0.25,60,1,-1,26,-1
5.13,1,1,0,1,0,-1,1,1,1,1,0.3333333333333333,40,0,1,0,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,1,7,-1
4.66,1,1,-1,1,-1,1,0,1,-1,-1,0.8333333333333334,22,0,1,0,-1
3.36,1,1,1,1,0,1,0,1,-1,1,0.5714285714285714,38,0,1,0,1
0.0,1,1,-1,1,-1,1,-1,-1,-1,-1,0.5,52,2,-1,35,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6666666666666666,59,1,0,8,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
2.5,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
3.52,1,1,0,1,0,-1,0,1,1,1,0.5,38,1,1,3,1
0.0,1,1,1,1,1,1,0,-1,-1,1,0.5,30,1,1,3,1
