page_rank_decimal,url_length,double_slash_redirecting,prefix_suffix,favicon,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,popupwindow,iframe,web_traffic,page_rank,google_index,links_pointing_to_page,has_numbers,lev,sim_lev,fuzzy,sim_fuzz,num_of_subdomains,len_sub,len_of_subdomains,result
0.0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,0.6,0,40,1,-1,16,-1
4.66,1,1,-1,1,1,1,1,1,1,-1,1,1,1,0,1,-1,-1,1,0,0.8333333333333334,1,0,0,1,0,-1
1.41,-1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.6,0,20,1,1,3,1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,25,1,0,11,-1
1.92,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
0.0,1,1,1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,1,0,0,1,0,-1
0.0,0,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,0.0,-1,100,1,1,7,-1
0.0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0,0,0.5,0,53,1,0,15,-1
3.19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.5714285714285714,0,57,2,0,14,1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,31,1,-1,19,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,16,-1
8.64,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,16,-1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.6,1,0,0,1,0,-1
2.74,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,-1
2.86,1,1,1,1,0,1,0,1,1,1,-1,1,1,0,1,-1,-1,1,0,0.75,1,0,0,1,0,-1
0.0,1,1,1,1,0,1,0,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.6,0,35,1,-1,18,-1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,21,1,-1,23,-1
4.59,-1,1,1,1,0,1,0,-1,1,1,1,1,-1,0,1,1,1,1,0,0.75,1,0,0,1,0,1
1.99,-1,1,1,-1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0.6,0,44,1,1,3,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,0,15,-1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,35,1,0,14,-1
0.0,1,1,-1,-1,0,0,0,-1,1,1,1,1,1,-1,-1,-1,0,0,0,0.25,0,27,1,-1,16,-1
4.83,-1,1,1,-1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
5.28,-1,1,-1,-1,1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,0,0.5,0,20,1,1,3,1
5.56,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.0,1,1,-1,-1,-1,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,57,1,0,11,-1
2.13,-1,1,1,-1,0,0,0,1,1,1,1,1,1,0,1,-1,1,1,0,0.5714285714285714,0,46,1,1,7,1
4.07,0,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,1,0,0,1,0,1
4.86,0,1,1,1,1,1,1,1,-1,-1,1,1,1,0,1,1,0,1,0,0.6666666666666666,1,0,0,1,0,1
1.82,0,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,1,0,0,1,0,1
0.0,0,1,1,1,-1,0,-1,1,1,1,1,1,-1,0,-1,-1,0,1,0,0.5714285714285714,1,0,0,1,0,-1
4.81,-1,1,1,1,-1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0.5714285714285714,0,35,1,0,9,1
2.5,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,19,-1
2.5,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.5,0,53,1,0,14,-1
1.66,1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,0,0.6666666666666666,1,0,0,1,0,1
2.97,0,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
2.26,0,1,1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,1,1,1,1,0,-1,-1,1,1,1,-1,0,-1,-1,-1,1,0,0.6666666666666666,0,36,1,1,4,1
3.03,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
3.12,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.7142857142857143,0,35,1,0,10,1
3.32,1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5555555555555556,0,56,1,1,3,-1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,13,-1
4.06,-1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,1,0,0.6666666666666666,0,20,1,1,3,1
3.36,1,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,1,1,1,0,0.6,0,29,1,1,2,1
2.87,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,38,1,-1,17,1
1.83,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.5,0,53,1,0,15,-1
3.39,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.75,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.5,0,53,1,0,15,-1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.5,0,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,1
0.0,0,1,1,1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,1,0,0.6666666666666666,1,0,0,1,0,1
4.66,1,1,-1,1,-1,1,-1,1,1,-1,1,1,1,0,1,-1,-1,1,0,0.8333333333333334,1,0,0,1,0,-1
1.32,0,1,-1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
3.38,-1,1,1,1,1,1,1,-1,1,-1,1,1,-1,0,1,-1,0,1,0,0.5,0,50,1,1,7,1
8.64,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.4,1,0,0,1,0,-1
8.64,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
2.73,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.4,0,53,1,0,14,-1
4.75,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,0,0.5,0,47,1,0,9,1
0.0,1,1,1,1,0,-1,0,1,1,-1,1,1,1,-1,-1,-1,0,0,-1,0.0,-1,71,1,0,15,-1
3.26,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,0,0.6666666666666666,1,0,0,1,0,1
1.41,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,16,-1
2.73,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,18,-1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
2.48,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,-1
3.91,1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
1.6,-1,1,1,1,1,-1,0,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,1,0,0,1,0,1
1.78,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,24,-1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,35,1,0,14,-1
3.15,-1,1,1,1,1,1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
2.73,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.4,0,53,1,0,12,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
2.59,0,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,20,-1
3.16,1,1,1,1,1,1,1,0,-1,1,1,1,-1,0,1,1,1,0,0,0.625,0,20,1,1,3,1
2.33,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.625,1,0,0,1,0,1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
4.46,-1,1,1,1,1,1,0,-1,-1,1,1,1,1,0,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,0,-1,0.0,0,41,1,-1,22,-1
0.0,1,1,-1,-1,-1,0,0,1,1,1,1,1,-1,-1,-1,-1,1,0,0,0.6,0,29,1,0,8,-1
3.1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.5,0,50,1,1,7,1
4.17,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
4.17,1,1,1,1,-1,0,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.4,0,30,2,-1,23,-1
0.0,0,1,1,-1,-1,0,-1,1,-1,1,1,1,-1,0,-1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.6,1,0,0,1,0,-1
0.0,1,1,1,-1,-1,0,0,1,1,1,1,1,-1,-1,-1,-1,1,1,0,0.5714285714285714,0,29,1,0,14,-1
2.78,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,12,-1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,14,-1
0.0,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,-1,-1,1,1,0,0.5,0,38,1,0,9,1
0.0,1,1,-1,-1,-1,0,-1,1,1,1,1,1,1,-1,-1,-1,0,0,0,0.5,0,37,1,-1,18,-1
5.13,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,0,0.8,1,0,0,1,0,-1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,17,-1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
5.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0.25,-1,86,0,1,0,-1
1.68,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,0,1,1,0,1,0,0.5714285714285714,0,40,1,0,15,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
2.89,0,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,0,0,0.4,0,43,1,0,9,1
0.0,1,1,1,-1,-1,0,-1,-1,1,1,1,1,1,-1,-1,-1,0,0,0,0.625,0,36,1,0,14,-1
0.43,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.625,1,0,0,1,0,-1
1.94,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,0,62,0,1,0,-1
4.6,-1,1,1,1,1,1,0,0,-1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,1,0,0,1,0,1
0.0,1,1,-1,-1,-1,-1,0,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.6,0,43,1,1,6,-1
2.17,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,14,-1
4.69,-1,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,57,1,-1,28,-1
3.18,0,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.4,0,20,1,1,3,1
3.91,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
1.41,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,23,-1
3.06,0,1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,0.6923076923076923,1,0,0,1,0,1
4.28,0,1,1,-1,-1,0,-1,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,38,1,0,9,1
1.63,-1,1,1,1,1,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,53,1,1,3,1
2.37,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.3333333333333333,1,0,0,1,0,1
2.45,-1,1,1,-1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
2.9,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,0,0,0.7142857142857143,1,0,0,1,0,1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,24,1,0,10,-1
5.56,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.0,1,1,1,1,1,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6666666666666666,0,33,1,0,9,-1
2.85,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,0,1,1,-1,1,0,0.5,0,20,1,1,3,1
1.61,0,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.4,1,0,0,1,0,1
2.94,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.4,0,53,1,0,14,-1
0.0,1,1,1,-1,0,1,0,1,-1,1,1,1,-1,0,-1,1,1,1,0,0.6666666666666666,0,20,1,1,3,1
4.78,1,1,1,1,0,0,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5714285714285714,0,57,1,1,1,-1
5.56,-1,1,1,1,0,0,0,1,1,1,1,1,-1,1,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
3.65,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,38,1,0,8,1
2.24,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,-1,1,0,0.5,0,20,1,1,3,1
2.73,1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.5714285714285714,0,20,1,1,3,1
2.14,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,14,-1
2.44,-1,1,1,1,-1,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.75,0,18,1,-1,36,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,0,11,-1
3.03,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.5,0,57,1,1,2,1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,10,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
2.83,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,0,1,-1,0,0,0,0.7777777777777778,1,0,0,1,0,-1
0.0,1,1,1,1,-1,0,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,0.6,1,0,0,1,0,1
3.75,1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
1.48,0,1,1,1,1,1,1,-1,1,-1,1,1,1,0,1,1,0,1,0,0.5,1,0,0,1,0,1
3.23,0,1,1,1,0,1,0,1,-1,-1,1,1,-1,0,1,1,1,1,0,0.6666666666666666,0,20,1,1,3,1
4.42,0,1,1,1,0,1,1,1,1,-1,1,1,1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
4.94,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.3333333333333333,0,57,1,1,3,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,12,-1
2.22,1,1,-1,1,0,1,0,1,-1,1,1,1,1,0,1,1,-1,1,0,0.6666666666666666,0,20,1,1,3,1
5.95,0,1,1,1,-1,1,0,-1,1,-1,1,1,-1,1,1,1,1,1,0,0.4285714285714285,0,53,1,1,3,1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,20,1,-1,36,-1
0.0,1,1,1,-1,0,1,0,1,1,1,1,1,1,0,-1,-1,-1,0,0,0.8888888888888888,0,40,1,1,1,1
0.0,1,1,1,-1,0,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6666666666666666,0,45,1,0,13,-1
2.84,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.5,0,53,1,1,3,1
3.08,0,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,0,0.6666666666666666,1,0,0,1,0,-1
0.0,1,1,1,-1,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.6,1,0,0,1,0,-1
0.0,1,1,1,-1,-1,0,-1,-1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5714285714285714,0,30,1,0,13,-1
0.0,1,1,-1,1,-1,1,0,1,1,-1,0,1,1,-1,-1,-1,-1,1,0,0.25,0,35,1,-1,17,-1
1.87,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,12,-1
0.0,1,1,1,-1,-1,0,-1,-1,1,1,1,1,1,-1,-1,-1,0,0,0,0.6666666666666666,0,35,1,0,10,-1
4.78,1,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,57,1,1,1,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,0,12,-1
0.0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.5714285714285714,0,38,1,0,14,-1
2.23,1,1,-1,1,1,0,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.5,0,53,1,-1,16,-1
2.97,0,1,-1,1,0,1,0,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,0,20,1,1,3,1
4.96,-1,1,1,-1,-1,0,-1,0,-1,1,1,1,-1,0,1,1,1,1,0,0.6666666666666666,1,0,0,1,0,1
3.26,0,1,1,1,1,1,0,1,-1,1,1,1,1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
6.19,1,1,1,1,-1,1,0,1,-1,1,1,1,-1,1,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
2.73,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,14,-1
0.0,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,0.0,-1,74,1,0,12,-1
0.0,0,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,27,1,-1,36,-1
0.0,1,1,-1,-1,-1,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.6666666666666666,0,35,1,0,8,-1
0.0,1,1,1,-1,0,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,0,0,0.8,1,0,0,1,0,-1
3.64,-1,1,1,1,-1,0,0,0,-1,1,1,1,-1,0,1,1,1,1,0,0.625,0,50,1,1,6,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,12,-1
1.6,1,1,1,1,1,1,0,1,-1,1,1,1,1,0,1,1,1,1,0,0.3333333333333333,1,0,0,1,0,1
3.29,0,1,-1,1,1,1,0,0,1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
3.5,1,1,1,1,1,0,1,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
0.0,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,0,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.6,0,40,1,0,11,-1
3.79,-1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.75,1,0,0,1,0,1
2.03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6666666666666666,0,53,0,1,0,-1
0.0,0,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,0,0,0,0.5,0,20,1,-1,36,-1
2.07,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,0,0,0.75,1,0,0,1,0,-1
4.04,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,1,-1,1,1,0,0.5555555555555556,1,0,0,1,0,1
1.62,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,11,-1
1.77,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,12,-1
2.7,-1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.5,0,40,1,-1,21,1
1.87,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.6666666666666666,0,40,1,1,4,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
0.0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
2.22,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
2.02,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,0,0.5,0,20,1,1,3,1
2.96,-1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,0,20,1,1,3,1
5.02,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,0.75,1,0,0,1,0,1
2.44,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.75,1,0,0,1,0,1
1.34,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,1,0,0,1,0,-1
0.0,0,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,0,0,0.4,0,47,2,-1,24,-1
2.82,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.25,1,0,0,1,0,1
0.0,1,1,1,-1,0,1,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,0,0,0.6,0,35,1,0,10,-1
0.0,1,1,-1,1,0,0,0,1,1,1,1,1,1,-1,-1,-1,0,0,0,0.6,0,35,1,0,10,-1
4.3,-1,1,1,-1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.4,0,67,0,1,0,1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
2.6,1,1,-1,1,0,1,0,1,-1,1,1,1,-1,0,1,1,0,1,0,0.5,1,0,0,1,0,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
3.07,1,1,1,1,0,1,0,1,-1,1,1,1,1,0,1,1,1,1,0,0.7142857142857143,0,20,1,1,3,1
2.18,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,11,-1
0.0,1,1,-1,1,0,1,0,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0,0.6,0,40,1,-1,16,-1
1.61,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,25,-1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,10,-1
2.73,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,15,-1
0.0,1,1,1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,-1,1,0,0,0.5,0,27,1,0,8,-1
0.0,1,1,-1,-1,1,0,0,-1,1,1,1,1,-1,-1,-1,-1,1,0,0,0.5714285714285714,1,0,0,1,0,-1
2.47,-1,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,0,0,0.75,1,0,0,1,0,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
